property_id,city,property_type,area_sqft,bedrooms,bathrooms,year_built,furnished,parking_spaces,price,agent_name,listing_date,floors,distance_from_center_km,condition,internal_notes,row_number
P100111,Karachi,Villa,686.0,1.0,1.0,2011,Yes,3,4750000.0,Fatima Siddiqui,2023-05-20 00:00:00,3,6.8,Average,VIP,112
P100175,Karachi,Apartment,1720.0,4.0,3.0,2004,Yes,3,7150000.0,Saad Sheikh,2022-09-13 00:00:00,2,2.0,Good,urgent,176
P102381,Karachi,Apartment,1747.0,4.0,3.0,1985,Yes,3,9350000.0,Ayesha Butt,2025-05-19 00:00:00,2,11.1,Good,follow up,2382
P100463,Lahore,Apartment,1779.0,3.0,2.0,1990, no ,2,7200000.0,N/A,2024-03-09 00:00:00,2,4.4,Average,nan,464
P101196,Karachi,House,400.0,1.0,1.0,1982,No,0,2100000.0,Saad Qureshi,2024-11-20 00:00:00,2,13.7,Good,owner waiting,1197
P100211,Islamabad,House,1898.0,3.0,3.0,2012,No,1,16450000.0,Hina Siddiqui,2022-12-25 00:00:00,4,5.6,Excellent,owner waiting,212
P101793, Rawalpindi ,Apartment,931,2.0,1.0,1992,No,1,3700000.0,Danish Siddiqui,,3,7.2,Good,follow up,1794
P101599,Karachi,Townhouse,1346.0,1.0,1.0,1990,No,3,6550000.0,Hina Qureshi,2024-05-14 00:00:00,2,16.2,Excellent,urgent,1600
P102477,Karachi,House,1796.0,2.0,1.0,2002,Yes,2,11100000.0,Omar Qureshi,2024-09-30 00:00:00,3,10.4,Excellent,call later,2478
P101972,Rawalpindi,Apartment,2927.0,6.0,5.0,1999,Yes,1,11800000.0,Zain Qureshi,2025-02-26 00:00:00,1,5.1,Average,owner waiting,1973
P102105,Rawalpindi,House,993.0,2.0,2.0,2015,Yes,1,4500000.0,Hassan Butt,2025-04-19 00:00:00,1,8.6,Good,VIP,2106
P102073,Faisalabad,House,2318.0,6.0,6.0,1984,Yes,2,8700000.0,Ahmed Ahmed,2023-08-11 00:00:00,2,8.3,Average,nan,2074
P102249,Lahore,House,1199.0,3.0,3.0,2002,No,2,6750000.0,Maham Butt,2022-07-10 00:00:00,3,5.3,Average,owner waiting,2250
P101975, Karachi ,Apartment,1427.0,2.0,2.0,2007,No,2,7150000.0,Zain Ahmed,2025-04-05 00:00:00,1,4.6,Good,,1976
P102366,Karachi,House,2003.0,4.0,3.0,2006,Yes,2,13350000.0,Bilal Malik,2024-08-22 00:00:00,3,7.0,Good,urgent,2367
P100196,Islamabad,Villa,1725.0,3.0,2.0,1988,Yes,1,19650000.0,Hamza Butt,2022-11-16 00:00:00,1,13.0,Excellent,call later,197
P101298,Rawalpindi,House,1722.0,3.0,3.0,2008,Yes,1,7050000.0,Maham Raza,2024-06-19 00:00:00,2,2.4,Good,,1299
P101127,Rawalpindi,Apartment,1048.0,2.0,2.0,1985,No,2,4200000.0,Bilal Malik,2023-03-24 00:00:00,2,23.8,Good,call later,1128
P100367,Rawalpindi,Apartment,,8.0,6.0,2008,Yes,3,13950000.0,Zain Iqbal,2025-08-27 00:00:00,3,7.8,Excellent,VIP,368
P101713,Faisalabad,House,2211.0,5.0,5.0,1986,Yes,2,6550000.0,Omar Malik,2022-03-21 00:00:00,1,2.0,Good,call later,1714
P100900,Lahore,House,1311.0,3.0,2.0,1991,No,1,6050000.0,Omar Siddiqui,2025-08-26 00:00:00,2,5.3,Good,nan,901
P100700,Karachi,Villa,2367.0,6.0,6.0,1990,No,2,15200000.0,Ayesha Qureshi,2023-09-01 00:00:00,2,8.5,Average,nan,701
P102094,Peshawar,House,1512.0,4.0,4.0,1997,No,2,4300000.0,Ali Siddiqui,2023-11-04 00:00:00,3,5.2,New,follow up,2095
P102499,Lahore,Apartment,825.0,1.0,1.0,2017,Yes,1,4450000.0,Zain Shah,2023-11-12 00:00:00,4,6.8,Good,,2500
P102318,Lahore,Apartment,1578.0,4.0,4.0,2020,No,3,8250000.0,Hina Qureshi,2025-01-09 00:00:00,2,12.7,Good,,2319
P102309,Faisalabad,Apartment,1111.0,,,2009,Yes,2,3250000.0,Bilal Malik,2023-01-23 00:00:00,3,14.3,Good,owner waiting,2310
P100845,Faisalabad,Apartment,1798.0,4.0,4.0,1980,Yes,1,4000000.0,Hina Shah,2025-05-27 00:00:00,2,4.0,Average,owner waiting,846
P102178,Karachi,House,1327.0,2.0,1.0,1991,No,2,7100000.0,Hamza Siddiqui,2022-11-23 00:00:00,4,7.1,Good,,2179
P102423,Karachi,Villa,1339.0,3.0,2.0,2018,No,1,8900000.0,,2023-12-31 00:00:00,2,3.6,Good,owner waiting,2424
P100321,LAHORE,Apartment,1864.0,3.0,3.0,2011,Yes,2,7950000.0,Maham Ahmed,2024-10-02 00:00:00,1,9.5,Good,follow up,322
P101014,Lahore,Townhouse,2471.0,4.0,4.0,2020,No,3,9750000.0,,2023-12-08 00:00:00,2,13.2,New,,1015
P102231,Islamabad,Townhouse,,1.0,1.0,2010,Yes,1,8300000.0,Maham Shah,2022-02-17 00:00:00,2,14.6,Excellent,follow up,2232
P101151,Faisalabad,House,1925.0,4.0,4.0,1984,No,1,6350000.0,Danish Malik,2022-05-21 00:00:00,2,7.5,Good,call later,1152
P101075,Lahore,House,1566.0,3.0,3.0,1991,Yes,1,7600000.0,Saad Khan,2022-09-12 00:00:00,3,2.2,Good,,1076
P101897,Karachi,Villa,1199.0,2.0,2.0,1981,yes,2,9150000.0,Hina Butt,2023-07-19 00:00:00,3,-8.0,Good,call later,1898
P100354,Lahore,Villa,3029.0,5.0,5.0,1981, no ,2,22450000.0,Bilal Shah,2024-05-29 00:00:00,1,2.8,Excellent,urgent,355
P101659,Karachi,House,1548.0,2.0,2.0,1984,No,3,7950000.0,Hamza Shah,2025-01-29 00:00:00,2,3.9,Good,nan,1660
P101506,Rawalpindi,Apartment,,7.0,6.0,2017,Yes,2,13550000.0,Ahmed Iqbal,2022-08-28 00:00:00,3,11.1,Excellent,urgent,1507
P100296,Hyderabad,Apartment,1577.0,2.0,2.0,1999,No,2,4550000.0,Hamza Butt,2023-09-09 00:00:00,1,8.5,Average,nan,297
P101550,Karachi,Townhouse,1529.0,2.0,2.0,2023,No,1,8600000.0,Unknown,2025-08-14 00:00:00,3,4.8,Good,owner waiting,1551
P101632,Islamabad,House,1253.0,2.0,2.0,1989,Yes,1,10950000.0,Ayesha Siddiqui,2025-10-22 00:00:00,1,9.2,New,follow up,1633
P100212,Karachi,House,2012.0,4.0,4.0,1993,No,3,12800000.0,Omar Butt,2024-05-27 00:00:00,2,13.4,New,nan,213
P100051,Karachi,Apartment,2144.0,3.0,3.0,2015,Yes,3,10600000.0,Ayesha Siddiqui,2025-05-08 00:00:00,2,10.2,Excellent,nan,52
P100755,Karachi,Villa,1694.0,4.0,4.0,1989,No,0,11000000.0,Hina Raza,2023-03-28 00:00:00,2,11.8,Average,follow up,756
P100218,Peshawar,House,3203.0,5.0,5.0,1989,No,2,12700000.0,Hassan Malik,2025-07-24 00:00:00,2,2.5,Average,nan,219
P102015,Islamabad,House,1640.0,2.0,1.0,2011,No,2,12300000.0,Maham Khan,2022-05-04 00:00:00,2,9.3,Average,VIP,2016
P101394,Multan, Townhouse ,3716.0,6.0,6.0,2005,No,1,10700000.0,Hassan Siddiqui,2024-09-21 00:00:00,4,7.1,Good,,1395
P101368,Karachi,Apartment,1378.0,3.0,3.0,2015,No,1,6350000.0,Danish Sheikh,2022-01-21 00:00:00,3,10.9,Good,call later,1369
P100798,Rawalpindi,Apartment,1949.0,3.0,2.0,2022,No,2,7300000.0,Saad Ahmed,2023-08-11 00:00:00,3,5.2,Excellent,call later,799
P102409,Peshawar,House,1306.0,3.0,3.0,2002,No,2,4400000.0,Hassan Butt,2022-08-07 00:00:00,3,2.5,Good,nan,2410
P101271,Lahore,Townhouse,1283.0,2.0,2.0,1990,No,3,6000000.0,Sara Shah,2022-04-18 00:00:00,2,8.5,Good,owner waiting,1272
P100096,Lahore,House,1297,3.0,3.0,1989,No,3,7150000.0,  Ali Siddiqui  ,2024-03-24 00:00:00,2,15.3,Good,owner waiting,97
P101738,Islamabad,Apartment,1679.0,1.0,1.0,2004,Yes,1,9400000.0,Sara Iqbal,2023-10-10 00:00:00,1,6.6,Good,nan,1739
P101995,Rawalpindi,House,912.0,2.0,2.0,1993,Yes,1,4250000.0,Saad Butt,2024-05-28 00:00:00,1,8.7,Good,owner waiting,1996
P101509,Rawalpindi,Apartment,1351.0,4.0,4.0,1998,Yes,3,5200000.0,Hassan Sheikh,2024-12-28 00:00:00,2,3.6,Good,owner waiting,1510
P101461,Islamabad,House,1541.0,1.0,1.0,1982,Yes,3,15150000.0,Maham Ahmed,2022-10-05 00:00:00,2,11.9,Good,owner waiting,1462
P100942,Karachi,House,836.0,1.0,1.0,2013,No,3,4375049.464124754,Hina Khan,2025-07-30 00:00:00,2,7.5,New,follow up,943
P100761,Karachi,Apartment,1432.0,3.0,3.0,1997,No,4,6850000.0,Ahmed Ahmed,2024-07-28 00:00:00,1,6.7,Average,nan,762
P100903,Lahore,Townhouse,930.0,1.0,1.0,2023, no ,2,5250000.0,Maham Raza,2024-10-28 00:00:00,3,11.7,Average,call later,904
P100324,Faisalabad,Townhouse,928.0,1.0,1.0,1992,Yes,3,3600000.0,Ahmed Qureshi,2025-04-24 00:00:00,3,3.3,Good,urgent,325
P101940,Karachi,House,1299.0,1.0,1.0,2022,Yes,1,7600000.0,Danish Raza,2023-04-06 00:00:00,2,3.1,Good,VIP,1941
P101876,Karachi,Apartment,2018.0,3.0,2.0,2021,Yes,1,9900000.0,Hina Iqbal,2022-12-08 00:00:00,2,5.5,Needs Renovation,follow up,1877
P101902,Faisalabad,House,1679,2.0,2.0,2002,Yes,2,5350000.0,Hassan Ahmed,2022-02-05 00:00:00,2,7.5,Good,urgent,1903
P101017,Faisalabad,House,2074.0,3.0,2.0,1988,No,2,7400000.0,Fatima Raza,2023-02-28 00:00:00,2,4.0,Good,VIP,1018
P101213, Lahore ,Villa,1482.0,3.0,3.0,2007,No,2,7850000.0,Bilal Ahmed,2025-05-06 00:00:00,4,7.6,Excellent,VIP,1214
P101213, Lahore ,Villa,1482.0,3.0,3.0,2007,No,2,7850000.0,Bilal Ahmed,2025-05-06 00:00:00,4,7.6,Excellent,VIP,1214
P101213, Lahore ,Villa,1482.0,3.0,3.0,2007,No,2,7850000.0,Bilal Ahmed,2025-05-06 00:00:00,4,7.6,Excellent,VIP,1214
P102022,Karachi,Villa,2582.0,5.0,4.0,1991,No,2,14400000.0,Danish Butt,2023-12-29 00:00:00,2,10.9,Excellent,owner waiting,2023
P101830,Lahore,House,2675.0,5.0,5.0,2002,Yes,1,13250000.0,Ali Iqbal,2024-06-16 00:00:00,2,10.9,Excellent,urgent,1831
P101503,Lahore,House,2173.0,3.0,3.0,2023,No,2,15950000.0,Danish Ahmed,2023-11-07 00:00:00,2,11.0,Average,owner waiting,1504
P102465,Rawalpindi,House,2062.0,3.0,2.0,2013,No,1,10600000.0,Hassan Ahmed,2025-11-17 00:00:00,2,6.2,New,,2466
P100422, Karachi ,House,,3.0,3.0,2008,No,2,4800000.0,Hassan Butt,2022-04-24 00:00:00,2,9.2,Good,VIP,423
P100617,Lahore,Apartment,1310.0,4.0,3.0,2005, no ,3,5500000.0,Usman Qureshi,2024-09-10 00:00:00,4,1.7,Good,,618
P101403,Lahore,Apartment,2105.0,4.0,4.0,2015,Yes,1,9950000.0,Ali Qureshi,2024-07-25 00:00:00,2,2.8,Average,,1404
P100979,Karachi,Apartment,2439.0,,6.0,1987,Yes,1,10050000.0,Saad Ahmed,2022-04-04 00:00:00,2,3.9,Excellent,nan,980
P101938,Karachi,House,,3.0,3.0,1995,No,2,8600000.0,Bilal Siddiqui,2025-07-15 00:00:00,2,10.4,New,VIP,1939
P100497,Islamabad,House,1691.0,3.0,2.0,2005,No,3,13000000.0,Maham Siddiqui,2024-05-22 00:00:00,3,2.4,Good,urgent,2509
P101475,Lahore,House,2711.0,6.0,,2012,Yes,2,13000000.0,Fatima Ahmed,2023-11-17 00:00:00,3,5.5,Average,owner waiting,1476
P102036,Peshawar,Apartment,1152.0,1.0,1.0,2024,Yes,3,3550000.0,Saad Khan,2024-06-12 00:00:00,2,8.8,Average,owner waiting,2037
P101386,Rawalpindi,Townhouse,954.0,2.0,2.0,2009,No,2,3800000.0,Omar Sheikh,2024-01-05 00:00:00,3,5.2,Average,urgent,1387
P100259,Islamabad,Apartment,,2.0,2.0,1987,Yes,2,8550000.0,Ali Siddiqui,2022-04-01 00:00:00,2,7.5,Good,urgent,260
P100210,Rawalpindi,Townhouse,3020.0,7.0,6.0,2019,No,2,15100000.0,Zain Qureshi,2024-06-13 00:00:00,2,2.2,New,nan,211
P102450,Islamabad,House,2445.0,4.0,3.0,2012,No,3,16500000.0,Saad Iqbal,2023-05-07 00:00:00,3,7.9,New,VIP,2451
P100443,Karachi,House,1274.0,2.0,1.0,1987,No,3,6900000.0,Ahmed Shah,2025-03-13 00:00:00,2,2.4,Good,nan,444
P100649,Karachi,House,1552.0,3.0,2.0,1994,No,1,"8,800,000",Ahmed Qureshi,2025-05-22 00:00:00,1,8.5,Good,nan,650
P101025,Lahore,House,2817.0,5.0,4.0,2022,No,2,18950000.0,Danish Siddiqui,2025-09-06 00:00:00,3,12.7,New,nan,1026
P101762,Karachi,House,1544.0,3.0,3.0,2023,Yes,2,8950000.0,Bilal Shah,2023-04-27 00:00:00,3,6.4,Good,owner waiting,1763
P100729,Lahore,Apartment,1849.0,2.0,2.0,2010,No,3,9150000.0,Maham Malik,2022-11-02 00:00:00,4,16.7,Good,owner waiting,730
P102204,Lahore,House,2269.0,3.0,2.0,1988,Yes,2,13400000.0,Hassan Malik,2024-11-10 00:00:00,2,6.5,Good,,2205
P101174,Lahore,Villa,2993.0,6.0,5.0,1993,No,2,19100000.0,Hassan Khan,2022-04-07 00:00:00,3,10.7,Good,owner waiting,1175
P101721,Karachi,House,,5.0,5.0,1982,Yes,2,13200000.0,Ali Ahmed,2022-09-19 00:00:00,3,3.1,Excellent,follow up,1722
P101302,Rawalpindi,House,2250.0,5.0,4.0,2003,No,1,8300000.0,  Zain Malik  ,2024-11-16 00:00:00,1,5.4,Good,nan,1303
P100461,Karachi,Townhouse,1822.0,3.0,3.0,2021, yes ,3,11100000.0,Fatima Ahmed,2023-07-04 00:00:00,3,6.0,New,,462
P100810,Karachi,Townhouse,1118.0,2.0,1.0,2003,No,1,4800000.0,Ali Ahmed,2024-06-26 00:00:00,3,3.6,Excellent,follow up,811
P102084,Rawalpindi,Apartment,1996.0,5.0,5.0,2015,Yes,2,9750000.0,Hina Sheikh,2025-09-08 00:00:00,2,21.4,Good,,2085
P101261,Lahore,House,2789.0,,5.0,2024,No,2,14000000.0,Zain Qureshi,2022-07-28 00:00:00,2,8.1,Good,urgent,1262
P101710,,Apartment,1725.0,2.0,1.0,1985,Yes,1,5200000.0,  Maham Sheikh  ,2022-06-10 00:00:00,3,8.5,Average,follow up,1711
P101387,Lahore,Villa,1979.0,4.0,4.0,1989,Yes,1,13950000.0,Danish Shah,2022-08-24 00:00:00,2,1.2,Average,nan,1388
P101993,Karachi,House,1569.0,3.0,,1997,No,0,8450000.0,Bilal Shah,2023-09-28 00:00:00,2,6.4,Good,call later,1994
P101099,Karachi,House,1340.0,2.0,1.0,1989,Yes,1,"6,900,000",Danish Malik,2024-03-01 00:00:00,4,4.5,Good,VIP,1100
P100781,Peshawar,House,1946.0,,3.0,2015,No,0,8500000.0,Hamza Ahmed,2022-12-22 00:00:00,2,6.2,Average,follow up,782
P101399,Lahore,House,2334.0,,3.0,2010,No,2,13350000.0,Usman Butt,2023-11-27 00:00:00,2,6.7,Excellent,urgent,1400
P100471,Lahore,Apartment,1333.0,3.0,3.0,2015,Yes,3,6800000.0,Danish Raza,2022-03-22 00:00:00,2,4.3,Excellent,,472
P102224,Faisalabad,House,2370.0,4.0,4.0,1984,Yes,0,9150000.0,Hina Khan,2025-07-24 00:00:00,3,4.8,New,owner waiting,2225
P100237,Multan,Apartment,12000.0,5.0,4.0,2022,no,2,6500000.0,Danish Siddiqui,2024-01-14 00:00:00,3,26.2,New,follow up,238
P100109,Peshawar,House,1379.0,2.0,1.0,1983,Yes,2,4300000.0,Saad Raza,2025-09-26 00:00:00,3,3.3,Good,owner waiting,110
P100809,Hyderabad,House,2090.0,4.0,3.0,2011,Yes,2,8250000.0,Bilal Malik,2023-08-01 00:00:00,2,10.3,Good,owner waiting,810
P101487,Lahore,Apartment,2812.0,6.0,6.0,2005,Yes,2,13800000.0,,2022-10-12 00:00:00,1,5.6,Good,call later,1488
P100765,Karachi,House,2434.0,4.0,4.0,2016,No,2,12450000.0,Usman Butt,2022-10-01 00:00:00,1,2.9,Average,nan,766
P100252,Lahore,Villa,1708.0,2.0,2.0,1998,Yes,1,10850000.0,  Zain Malik  ,2023-05-16 00:00:00,2,7.7,Good,VIP,253
P101204,Karachi,House,984.0,1.0,1.0,1987,No,1,6000000.0,Ayesha Butt,2022-11-24 00:00:00,2,13.8,New,follow up,1205
P102168,Lahore,Villa,2172.0,3.0,3.0,1994,No,4,14000000.0,Ahmed Khan,2022-05-17 00:00:00,3,6.4,Needs Renovation,,2169
P101927,Rawalpindi,House,2410.0,4.0,4.0,2017,No,3,12650000.0,Hamza Iqbal,2022-11-18 00:00:00,2,5.9,Good,follow up,1928
P100621,Lahore,House,1380.0,3.0,2.0,1988,Yes,0,7650000.0,Hamza Siddiqui,2023-03-26 00:00:00,1,3.2,Average,follow up,622
P102356,Lahore,Apartment,2461.0,3.0,3.0,2021,No,1,9950000.0,Danish Sheikh,2024-11-27 00:00:00,1,6.8,Excellent,follow up,2357
P101744,Rawalpindi,Apartment,1955.0,4.0,4.0,2018,Yes,1,9900000.0,Fatima Malik,2022-03-19 00:00:00,2,2.0,Excellent,,1745
P101325,Faisalabad,Apartment,1659.0,3.0,3.0,2007,No,1,4300000.0,Hina Qureshi,2023-03-12 00:00:00,2,8.1,Good,VIP,1326
P101036,Lahore,house,1904.0,3.0,3.0,2002,Yes,2,9850000.0,Bilal Khan,2024-12-11 00:00:00,2,4.7,Excellent,owner waiting,1037
P100387,Peshawar,Townhouse,720.0,2.0,1.0,1989,Yes,2,2600000.0,Bilal Ahmed,2022-03-20 00:00:00,1,1.7,Excellent,,388
P100679,Lahore,Apartment,1324.0,3.0,2.0,1985,No,2,5250000.0,Ahmed Butt,2024-03-11 00:00:00,2,0.8,Good,nan,680
P100719,Peshawar,House,1888.0,3.0,3.0,1997,Yes,1,7150000.0,Sara Ahmed,2024-11-07 00:00:00,2,3.2,Excellent,follow up,2522
P102495,Islamabad,House,1567,3.0,2.0,2018,Yes,4,13900000.0,Hamza Shah,2022-05-07 00:00:00,2,9.6,Good,,2496
P102004,Karachi,House,1454.0,3.0,3.0,2024,No,4,8700000.0,Usman Ahmed,2024-01-07 00:00:00,3,10.6,Good,follow up,2005
P102211,Lahore,House,1020.0,1.0,1.0,1991,yes,2,5200000.0,Omar Khan,2023-11-28 00:00:00,2,9.3,Good,nan,2212
P101728,Karachi,Apartment,1662.0,2.0,1.0,1982,No,2,7650000.0,Zain Siddiqui,2023-06-12 00:00:00,3,8.5,New,urgent,1729
P101618,Hyderabad,House,2264.0,3.0,2.0,2015,Yes,4,7800000.0,Usman Butt,2025-09-28 00:00:00,2,13.9,New,urgent,1619
P100596,Rawalpindi,House,1010.0,2.0,2.0,1994,No,2,4000000.0,Fatima Raza,2023-11-11 00:00:00,2,3.5,Excellent,call later,597
P102173,Karachi,House,15000.0,6.0,6.0,1990,No,0,9750000.0,Ahmed Qureshi,2025-05-02 00:00:00,1,2.4,Excellent,owner waiting,2174
P102057,Lahore,Apartment,1228.0,2.0,2.0,1985,No,1,4350000.0,Ahmed Shah,2023-06-08 00:00:00,2,5.0,Good,urgent,2058
P102285,Karachi,Villa,1714.0,3.0,3.0,1992,Yes,3,11800000.0,Maham Malik,2022-03-05 00:00:00,2,9.8,Excellent,owner waiting,2286
P100567,Karachi,House,659.0,2.0,2.0,2006,No,1,3250000.0,Fatima Iqbal,2022-08-20 00:00:00,1,11.7,Excellent,VIP,568
P101745,Islamabad,House,1240.0,2.0,2.0,1997,No,2,8450000.0,Ayesha Sheikh,2023-06-04 00:00:00,4,2.9,Average,urgent,1746
P100599,Islamabad,House,,5.0,5.0,1992,No,2,17100000.0,Bilal Butt,2022-02-28 00:00:00,2,6.4,Average,urgent,600
P101422,Lahore,House,1234.0,3.0,3.0,2008,,2,5300000.0,Ali Khan,2022-08-21 00:00:00,1,3.5,Good,nan,1423
P100100,Peshawar,House,1237.0,2.0,2.0,2009,No,1,"3,800,000",Hina Iqbal,2023-09-19 00:00:00,4,4.6,Good,nan,101
P102133,Peshawar,House,1439.0,4.0,4.0,2004,No,2,5500000.0,Hina Sheikh,2024-07-04 00:00:00,3,2.7,Good,VIP,2134
P100261,Multan,Townhouse,1582.0,3.0,3.0,1989,No,2,4950000.0,Saad Ahmed,2025-11-23 00:00:00,2,6.8,Needs Renovation,owner waiting,262
P102378,Karachi,House,1232.0,3.0,3.0,2012, no ,2,6850000.0,Hassan Sheikh,2023-11-23 00:00:00,1,17.4,New,urgent,2379
P100482,Islamabad,House,1789.0,3.0,2.0,1989, yes ,3,16418031.913301747,  Ahmed Malik  ,2025-05-28 00:00:00,2,4.2,Good,follow up,483
P102014,Lahore,House,2312.0,5.0,,2023,No,2,11000000.0,Hina Iqbal,2025-11-07 00:00:00,1,13.3,Average,VIP,2015
P100179,Rawalpindi,House,1747.0,3.0,0.0,2012,No,2,7300000.0,Usman Sheikh,2023-03-19 00:00:00,1,2.0,Good,call later,180
P101749,Lahore,Villa,1353,3.0,2.0,1995,Yes,3,10000000.0,Zain Malik,2025-02-23 00:00:00,2,8.2,Good,,1750
P101423,Lahore,Townhouse,1545.0,3.0,3.0,2024,Yes,1,8500000.0,Bilal Butt,2023-10-19 00:00:00,3,5.5,Average,call later,1424
P100808,Lahore,Apartment,2591.0,4.0,,2019,No,2,13600000.0,Usman Malik,2023-05-14 00:00:00,1,3.1,New,urgent,809
P100707,Multan,House,1333.0,3.0,3.0,2012,No,1,4550000.0,Fatima Khan,2024-03-22 00:00:00,3,2.5,Excellent,owner waiting,708
P101103,Multan,House,1566.0,3.0,3.0,1986,No,2,5550000.0,Hina Sheikh,2025-08-27 00:00:00,1,2.5,Good,follow up,2520
P100605,Multan,Apartment,2225.0,4.0,3.0,1986,Yes,1,6750000.0,Bilal Khan,2022-01-08 00:00:00,3,6.0,Good,call later,606
P100291,Karachi,House,2172.0,4.0,4.0,1993,Yes,2,9750000.0,Zain Siddiqui,2024-11-25 00:00:00,1,6.1,Average,,292
P100141,Lahore,Villa,1195.0,1.0,1.0,1981,Yes,2,8150000.0,Ahmed Ahmed,2025-04-03 00:00:00,3,5.8,Needs Renovation,nan,142
P102447,Lahore,Villa,2137.0,3.0,3.0,2015,No,2,13450000.0,Maham Raza,2025-03-30 00:00:00,1,8.2,New,VIP,2448
P101056, Peshawar ,Apartment,945.0,2.0,1.0,1993,No,0,3100000.0,Zain Qureshi,2022-11-22 00:00:00,2,11.7,Good,VIP,1057
P102360,Multan,Apartment,1512.0,3.0,3.0,2010,False,3,4500000.0,Usman Ahmed,2024-12-14 00:00:00,2,12.5,Excellent,owner waiting,2361
P100430,Peshawar,Apartment,2163.0,4.0,4.0,2022,No,2,150000000.0,Saad Khan,2025-03-22 00:00:00,2,5.8,Good,nan,431
P101670,Lahore,Townhouse,1078.0,1.0,1.0,2022,Yes,1,5350000.0,Ali Shah,2025-02-17 00:00:00,2,12.7,Excellent,nan,1671
P101836,Karachi,House,955.0,3.0,3.0,1984,No,3,5600000.0,Fatima Khan,2023-05-02 00:00:00,2,6.6,Excellent,call later,1837
P101963,Karachi,Townhouse,2183.0,4.0,3.0,1985,No,2,10500000.0,Hina Iqbal,2025-09-28 00:00:00,2,12.7,Good,VIP,1964
P102284,Karachi,Townhouse,1919.0,3.0,3.0,2003,Yes,1,8150000.0,Omar Sheikh,2023-08-19 00:00:00,3,9.3,New,,2285
P100748,Multan,Villa,400.0,2.0,2.0,1986,Yes,2,2150000.0,Ahmed Malik,2022-09-13 00:00:00,2,3.5,Good,VIP,749
P100532,Lahore,House,2537.0,4.0,4.0,2004,No,0,12250000.0,Usman Sheikh,2025-04-04 00:00:00,3,2.3,Needs Renovation,urgent,533
P101587,Islamabad,Apartment,2137.0,4.0,3.0,2001,Yes,3,14850000.0,Ali Ahmed,2022-05-09 00:00:00,2,4.8,Excellent,follow up,1588
P100247,Lahore,House,2012,4.0,3.0,2024,No,3,10400000.0,Danish Raza,2022-12-19 00:00:00,3,11.2,Average,,248
P101000,Karachi,House,2453.0,6.0,6.0,2024,Yes,1,14750000.0,Zain Siddiqui,2022-04-21 00:00:00,3,7.5,Excellent,urgent,1001
P101321,Lahore,Apartment,2669.0,4.0,3.0,2020,No,3,11900000.0,  Usman Khan  ,2023-07-02 00:00:00,2,4.9,Excellent,owner waiting,1322
P101321,Lahore,Apartment,2669.0,4.0,3.0,2020,No,3,11900000.0,  Usman Khan  ,2023-07-02 00:00:00,2,4.9,Excellent,owner waiting,1322
P101321,Lahore,Apartment,2669.0,4.0,3.0,2020,No,3,11900000.0,  Usman Khan  ,2023-07-02 00:00:00,2,4.9,Excellent,owner waiting,1322
P101532,Islamabad,Apartment,1747.0,2.0,2.0,1988,Yes,1,10050000.0,Saad Butt,2024-10-02 00:00:00,2,6.4,New,owner waiting,1533
P101044,Karachi,House,917.0,3.0,2.0,1988,No,1,5850000.0,Hina Raza,2022-06-12 00:00:00,2,12.9,Needs Renovation,,1045
P101391,Multan,Apartment,1943.0,3.0,3.0,1987,Yes,1,5400000.0,Hamza Siddiqui,2025-01-10 00:00:00,3,3.7,Good,urgent,1392
P101716,Lahore,Apartment,1359.0,2.0,2.0,2010,No,1,0.0,Zain Raza,2023-02-15 00:00:00,3,6.9,Excellent,urgent,1717
P100029,Rawalpindi,Apartment,1367.0,1.0,1.0,2003,No,3,3500000.0,Usman Siddiqui,2025-05-03 00:00:00,2,4.3,Good,urgent,30
P102030,Karachi,Villa,3213.0,5.0,4.0,2005,,1,22900000.0,Ayesha Sheikh,2022-01-24 00:00:00,2,0.6,Excellent,urgent,2031
P101134,Hyderabad,Apartment,1731.0,3.0,3.0,2024,No,3,4150000.0,Hassan Iqbal,2022-01-18 00:00:00,2,8.1,Good,nan,1135
P102212,Faisalabad,Apartment,605.0,1.0,1.0,1989,No,2,1900000.0,Saad Sheikh,2024-09-06 00:00:00,3,5.5,Excellent,urgent,2213
P101105,Multan,House,400.0,1.0,1.0,1992,Yes,1,1550000.0,Hina Shah,2023-10-20 00:00:00,2,13.9,New,,1106
P102125,Lahore,Apartment,1205.0,2.0,2.0,2004,No,1,5200000.0,Ali Malik,2024-07-03 00:00:00,2,11.7,Excellent,owner waiting,2126
P102281,Karachi,Townhouse,1641.0,3.0,3.0,2020,No,1,6700000.0,Bilal Iqbal,2023-02-15 00:00:00,2,5.3,Excellent,owner waiting,2282
P102126,Lahore,Villa,2160.0,5.0,4.0,2019,Yes,2,18600000.0,Zain Iqbal,2022-09-19 00:00:00,2,4.5,New,owner waiting,2127
P100509,Karachi,Villa,1095.0,1.0,1.0,1991,Yes,2,8800000.0,Saad Khan,2023-07-26 00:00:00,2,5.0,Average,urgent,510
P101098,Faisalabad,Townhouse,1333.0,4.0,4.0,2011,Yes,2,5100000.0,Zain Qureshi,2022-10-06 00:00:00,2,0.4,Excellent,nan,1099
P101812,Rawalpindi,House,1985.0,2.0,2.0,1982,Yes,1,"8,100,000",Danish Shah,2022-09-29 00:00:00,2,10.7,Excellent,VIP,1813
